2024-05-02 16:42:57,188 DEBUG   HandlerThread:60901 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1058-aws-x86_64-with-glibc2.31', 'python': '3.10.10', 'heartbeatAt': '2024-05-02T16:42:57.146709', 'startedAt': '2024-05-02T16:42:56.850795', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/teamspace/studios/this_studio/ENet-Road-segmentation/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/DayaAlex/ENet-Road-segmentation.git', 'commit': '85bf1ba925d0409f37ef2897ce71367d53e9f586'}, 'email': 'dayaalex7212@gmail.com', 'root': '/teamspace/studios/this_studio/ENet-Road-segmentation', 'host': 'ip-10-192-10-178', 'username': 'zeus', 'executable': '/home/zeus/miniconda3/envs/cloudspace/bin/python', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2650.23525, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2499.996, 'min': 0.0, 'max': 0.0}, {'current': 2499.996, 'min': 0.0, 'max': 0.0}, {'current': 2499.996, 'min': 0.0, 'max': 0.0}, {'current': 3100.953, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 387.4823341369629, 'used': 22.38048553466797}}, 'memory': {'total': 15.325725555419922}}
2024-05-02 16:42:57,188 INFO    HandlerThread:60901 [system_monitor.py:probe():224] Finished collecting system info
2024-05-02 16:42:57,188 INFO    HandlerThread:60901 [system_monitor.py:probe():227] Publishing system info
2024-05-02 16:42:57,188 DEBUG   HandlerThread:60901 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-02 16:42:58,034 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/conda-environment.yaml
2024-05-02 16:43:01,034 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/conda-environment.yaml
2024-05-02 16:43:01,125 DEBUG   HandlerThread:60901 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-02 16:43:01,125 INFO    HandlerThread:60901 [system_monitor.py:probe():229] Finished publishing system info
2024-05-02 16:43:01,131 DEBUG   SenderThread:60901 [sender.py:send():379] send: files
2024-05-02 16:43:01,132 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-02 16:43:01,293 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: python_packages
2024-05-02 16:43:01,294 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: python_packages
2024-05-02 16:43:01,294 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:43:01,295 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:43:01,297 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:43:01,364 INFO    wandb-upload_0:60901 [upload_job.py:push():131] Uploaded file /tmp/tmpmbdk2jwawandb/fv02grze-wandb-metadata.json
2024-05-02 16:43:01,419 DEBUG   SenderThread:60901 [sender.py:send():379] send: telemetry
2024-05-02 16:43:01,419 DEBUG   SenderThread:60901 [sender.py:send():379] send: telemetry
2024-05-02 16:43:01,419 DEBUG   SenderThread:60901 [sender.py:send():379] send: run
2024-05-02 16:43:01,520 INFO    SenderThread:60901 [sender.py:send_run():997] updated run: 4376kprx
2024-05-02 16:43:01,921 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:02,034 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/config.yaml
2024-05-02 16:43:02,035 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-metadata.json
2024-05-02 16:43:02,035 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:02,035 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/requirements.txt
2024-05-02 16:43:04,040 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:06,041 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:07,003 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:08,042 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:09,251 DEBUG   SenderThread:60901 [sender.py:send():379] send: telemetry
2024-05-02 16:43:10,043 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:12,044 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:12,063 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:13,548 DEBUG   SenderThread:60901 [sender.py:send():379] send: config
2024-05-02 16:43:14,046 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:16,047 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:16,146 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-02 16:43:16,147 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: log_artifact
2024-05-02 16:43:16,251 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:16,286 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:16,294 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:43:16,296 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:43:16,742 INFO    wandb-upload_2:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpeb7o95ls
2024-05-02 16:43:16,793 INFO    wandb-upload_3:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmp8s89961z
2024-05-02 16:43:16,803 INFO    wandb-upload_4:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpfm8g7__z
2024-05-02 16:43:16,815 INFO    wandb-upload_0:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpb8k3qynt
2024-05-02 16:43:16,820 INFO    wandb-upload_1:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpx2cqbne2
2024-05-02 16:43:16,858 INFO    wandb-upload_8:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmp_tcbt8wc
2024-05-02 16:43:16,917 INFO    wandb-upload_6:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmp4z7s72pw
2024-05-02 16:43:16,917 INFO    wandb-upload_7:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpf2v7wyfl
2024-05-02 16:43:16,924 INFO    wandb-upload_5:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmpa9bkm9g6
2024-05-02 16:43:16,925 INFO    wandb-upload_9:60901 [upload_job.py:push():89] Uploaded file /teamspace/studios/this_studio/.local/share/wandb/artifacts/staging/tmp0ei3dbr1
2024-05-02 16:43:17,047 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/media/table/val_images_table_0_6a63e1edfd67239d7cba.table.json
2024-05-02 16:43:17,048 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/media
2024-05-02 16:43:17,048 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/media/table
2024-05-02 16:43:17,308 INFO    SenderThread:60901 [sender.py:send_request_log_artifact():1456] logged artifact run-4376kprx-val_images_table - {'id': 'QXJ0aWZhY3Q6ODE4NjA4MzQw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTU0MDcyMg==', 'latestArtifact': None}}
2024-05-02 16:43:17,308 DEBUG   SenderThread:60901 [sender.py:send():379] send: files
2024-05-02 16:43:17,309 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file media/table/val_images_table_0_6a63e1edfd67239d7cba.table.json with policy now
2024-05-02 16:43:17,309 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:17,310 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:17,311 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:17,311 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:17,312 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:17,312 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:17,312 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:17,313 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:43:17,487 INFO    wandb-upload_2:60901 [upload_job.py:push():131] Uploaded file /tmp/tmpmbdk2jwawandb/modozc0l-media/table/val_images_table_0_6a63e1edfd67239d7cba.table.json
2024-05-02 16:43:17,769 INFO    wandb-upload_4:60901 [upload_job.py:push():131] Uploaded file /tmp/tmpmbdk2jwawandb/c6oh34ia-media/table/val_images_table_0_6a63e1edfd67239d7cba.table.json
2024-05-02 16:43:18,050 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:18,050 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_created():271] file/dir created: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:19,358 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:19,362 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:19,362 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:19,363 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:20,050 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:20,051 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:21,530 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:21,532 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:21,533 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:21,536 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:22,051 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:22,052 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:22,537 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:23,923 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:23,924 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:23,924 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:23,925 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:24,052 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:25,998 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:25,999 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:26,000 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:26,002 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:26,053 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:26,053 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:28,008 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:28,055 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:28,314 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:28,315 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:28,315 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:28,316 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:29,056 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/config.yaml
2024-05-02 16:43:29,056 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:30,056 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:30,589 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:30,591 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:30,591 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:30,595 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:31,057 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:31,294 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:43:31,295 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:43:31,299 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:43:32,057 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:32,998 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:32,999 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:32,999 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:33,001 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:33,058 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:34,002 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:34,058 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:35,013 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:35,014 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:35,015 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:35,017 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:35,059 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:36,060 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:37,379 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:37,381 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:37,381 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:37,383 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:38,061 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:38,062 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:39,384 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:39,419 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:39,419 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:39,420 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:39,422 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:40,062 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:40,063 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:41,798 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:41,799 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:41,799 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:41,800 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:42,070 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:44,031 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:44,031 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:44,032 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:44,032 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:44,068 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:44,068 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:45,033 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 16:43:46,069 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:46,131 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:46,132 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:46,132 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:46,133 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:46,294 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: stop_status
2024-05-02 16:43:46,295 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: stop_status
2024-05-02 16:43:46,298 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 16:43:47,070 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:48,071 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:48,498 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: partial_history
2024-05-02 16:43:48,501 DEBUG   SenderThread:60901 [sender.py:send():379] send: history
2024-05-02 16:43:48,501 DEBUG   SenderThread:60901 [sender.py:send_request():406] send_request: summary_record
2024-05-02 16:43:48,502 INFO    SenderThread:60901 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 16:43:49,077 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/wandb-summary.json
2024-05-02 16:43:50,074 INFO    Thread-12 :60901 [dir_watcher.py:_on_file_modified():288] file/dir modified: /teamspace/studios/this_studio/ENet-Road-segmentation/wandb/run-20240502_164256-4376kprx/files/output.log
2024-05-02 16:43:50,503 DEBUG   HandlerThread:60901 [handler.py:handle_request():146] handle_request: status_report
